km/h,rpm,m
53.05987186,11626.62478,31.43720677
53.23940301,11665.96413,31.90030997
53.4167618,11704.82748,32.36341317
53.59198861,11743.22366,32.82651638
53.76515079,11781.16743,33.51477674
53.93658797,11818.73322,34.20303711
54.106328,11855.92712,34.89129747
54.27439804,11892.75509,35.57955783
54.4408246,11929.22293,36.2678182
54.60563351,11965.33631,36.95607856
54.76885,12001.10076,37.64433893
54.93089708,12036.60896,38.33259929
55.09239566,12071.99697,39.02085966
55.25335062,12107.26586,39.70912002
55.41376673,8557.128244,40.47896892
55.56949108,8581.175575,41.24881782
55.72520522,8605.22133,42.01866672
55.88090903,8629.26549,42.78851562
56.03660237,8653.308033,43.55836452
56.19228512,8677.348941,44.32821342
56.34795714,8701.388193,45.09806233
56.50361832,8725.425769,45.86791123
56.65904663,8749.427386,46.63776013
56.81383415,8773.33005,47.40760903
56.96798681,8797.134678,47.60286216
57.12151046,8820.842173,47.79811529
57.27441087,8844.453425,47.99336842
57.42669371,8867.96931,48.18862155
57.57836457,8891.390691,48.38387468
57.72942894,8914.718418,48.57912781
57.87989225,8937.953327,48.77438095
58.02975983,8961.096243,48.96963408
58.17903696,8984.147979,49.16488721
58.32766374,9007.099286,49.36014034
58.47552793,9029.932833,49.57941664
58.62263714,9052.649794,49.79869294
58.76899883,9075.251322,50.01796924
58.91462037,9097.738553,50.23724554
59.05950898,9120.112604,50.45652184
59.20367179,9142.374574,50.67579814
59.34711581,9164.525547,50.89507444
59.48984793,9186.566587,51.11435075
59.63187494,9208.498743,51.33362705
59.77320354,9230.323048,51.55290335
59.9138403,9252.040517,51.7746953
60.05379171,9273.652153,51.99648726
60.19306415,9295.158941,52.21827921
60.3316639,9316.561852,52.44007117
60.46961425,9337.864478,52.66186313
60.60694646,9359.071652,52.88365508
60.74366597,9380.184211,53.10544704
60.87977814,9401.202981,53.327239
61.01528823,9422.128778,53.54903095
61.15020144,9442.962404,53.77082291
61.28452292,9463.704651,53.99526242
61.41825769,9484.3563,54.21970193
61.55141077,9504.91812,54.44414145
61.68398705,9525.390871,54.66858096
61.81599139,9545.775302,54.89302047
61.94742054,9566.07091,55.11745999
62.07819568,9586.265524,55.3418995
62.2083227,9606.360054,55.56633901
62.33780739,9626.355394,55.79077853
62.46665547,9646.252428,56.01521804
62.59487258,9666.052024,56.26944783
62.72246426,9685.755041,56.52367763
62.849436,9705.362324,56.77790742
62.97579318,9724.874707,57.03213721
63.10154115,9744.293013,57.286367
63.22677335,9763.631673,57.5405968
63.35151749,9782.894966,57.79482659
63.47577728,9802.083464,58.04905638
63.59955638,9821.197733,58.30328617
63.72285843,9840.238334,58.55751596
63.84568699,9859.205819,58.81739042
63.9680456,9878.100732,59.07726488
64.08993775,9896.923614,59.33713934
64.2113669,9915.674997,59.5970138
64.33233643,9934.355406,59.85688826
64.45284973,9952.965361,60.11676272
64.57291011,9971.505376,60.37663718
64.69252086,9989.975958,60.63651163
64.81168523,10008.37761,60.89638609
64.93040643,10026.71082,61.15626055
65.04868789,10044.97613,61.42210893
65.16653531,10063.17442,61.68795731
65.28395176,10081.30615,61.95380569
65.40094027,10099.3718,62.21965406
65.51750383,10117.37183,62.48550244
65.63364541,10135.30669,62.75135082
65.74936793,10153.17685,63.0171992
65.8646743,10170.98274,63.28304757
65.97956738,10188.7248,63.54889595
66.09404998,10206.40348,63.81474433
66.20812493,10224.01921,64.11844888
66.32179498,10241.57242,64.42215344
66.43506286,10259.06352,64.72585799
66.5479313,10276.49294,65.02956255
66.66040296,10293.86109,65.3332671
66.7724805,10311.16837,65.63697165
66.88416654,10328.4152,65.94067621
66.99547098,10345.6031,66.24438076
67.10644105,10362.73937,66.54808531
67.21707879,10379.82432,66.85178987
67.32738621,10396.85826,67.1313839
67.43736528,10413.84149,67.41097793
67.54701799,10430.77433,67.69057196
67.65634627,10447.65707,67.97016599
67.76535206,10464.49001,68.24976003
67.87403727,10481.27344,68.52935406
67.9824038,10498.00766,68.80894809
68.0904535,10514.69296,69.08854212
68.19818825,10531.32962,69.36813615
68.30560987,10547.91793,69.64773018
68.41272019,10564.45816,69.96939167
68.51958121,10580.9599,70.29105316
68.62622909,10597.42872,70.61271466
68.73266483,10613.86479,70.93437615
68.83888945,10630.26825,71.25603764
68.94490394,10646.63927,71.57769913
69.05070929,10662.97799,71.89936062
69.15630649,10679.28456,72.22102211
69.26169651,10695.55914,72.5426836
69.36688032,10711.80188,72.86434509
69.47185887,10728.01293,73.19624443
69.57663312,10744.19242,73.52814377
69.68120401,10760.34051,73.8600431
69.78557248,10776.45734,74.19194244
69.88972861,10792.54138,74.52384177
69.99330346,10808.53566,74.85574111
70.09630194,10824.44094,75.18764045
70.19872886,10840.25795,75.51953978
70.30058901,10855.98744,75.85143912
70.40188708,10871.63014,76.18333845
70.50262773,10887.18675,76.56658455
70.60281555,10902.658,76.94983064
70.70245509,10918.04458,77.33307673
70.80155081,10933.34718,77.71632282
70.90010715,10948.56649,78.09956892
70.99812848,10963.70318,78.48281501
71.09561911,10978.75792,78.8660611
71.19258332,10993.73137,79.2493072
71.28906189,11008.62982,79.63255329
71.38506857,11023.45541,80.01579938
71.48060687,11038.20866,80.37278246
71.57568027,11052.89013,80.72976554
71.67029221,11067.50033,81.08674863
71.76444609,11082.0398,81.44373171
71.85814527,11096.50906,81.80071479
71.95139308,11110.90861,82.15769787
72.0441928,11125.23897,82.51468095
72.1365477,11139.50064,82.87166403
72.22846098,11153.69411,83.22864711
72.31993583,11167.81988,83.5856302
72.4109754,11181.87843,83.95452556
72.50158279,11195.87024,84.32342093
72.59176109,11209.79579,84.69231629
72.68151335,11223.65555,85.06121165
72.77084258,11237.44999,85.43010702
72.85975566,11251.18016,85.79900238
72.94826712,11264.84832,86.16789775
73.03637971,11278.45488,86.53679311
73.12409613,11292.00026,86.90568848
73.21141908,11305.48488,87.27458384
73.29835119,11318.90915,87.42025386
73.38489511,11332.27347,87.56592387
73.47105344,11345.57825,87.71159389
73.55682875,11358.82388,87.8572639
73.6422236,11372.01076,88.00293392
73.7272405,11385.13928,88.14860394
73.81188196,11398.20981,88.29427395
73.89615045,11411.22276,88.43994397
73.98004842,9172.34951,88.58561398
74.06361887,9182.710916,88.731284
74.14696752,9193.044824,88.6939626
74.23009543,9203.351363,88.65664121
74.31300364,9213.630662,88.61931982
74.39569317,9223.882849,88.58199843
74.47816505,9234.10805,88.54467704
74.56042029,9244.306392,88.50735564
74.6424599,9254.477999,88.47003425
74.72428488,9264.622995,88.43271286
74.80589621,9274.741503,88.39539147
74.88729489,9284.833645,88.35807007
74.9684819,9294.899542,88.32331026
75.04945819,9304.939314,88.28855044
75.13022474,9314.953082,88.25379063
75.21079143,9324.942071,88.21903082
75.29116308,9334.906877,88.184271
75.37134054,9344.847607,88.14951119
75.45132464,9354.764364,88.11475137
75.53111623,9364.657252,88.07999156
75.61071615,9374.526376,88.04523174
75.69012521,9384.371836,88.01047193
75.76934424,9394.193736,87.97868239
75.84837405,9403.992177,87.94689284
75.92721546,9413.767258,87.9151033
76.00586927,9423.519079,87.88331376
76.08433628,9433.24774,87.85152422
76.16261727,9442.953339,87.81973468
76.24071305,9452.635973,87.78794514
76.31862439,9462.29574,87.7561556
76.39635206,9471.932735,87.72436605
76.47389685,9481.547055,87.69257651
76.55125951,9491.138795,87.66344475
76.62844081,9500.708049,87.63431299
76.7054415,9510.25491,87.60518122
76.78226234,9519.779472,87.57604946
76.85890407,9529.281828,87.54691769
76.93536743,9538.762069,87.51778593
77.01165316,9548.220286,87.48865417
77.08774968,9557.655045,87.4595224
77.1636426,9567.064559,87.43039064
77.23933281,9576.448942,87.40125887
77.31482123,9585.808306,87.37415594
77.39010876,9595.142762,87.347053
77.46519628,9604.452421,87.31995007
77.5400847,9613.737393,87.29284713
77.61477487,9622.997788,87.2657442
77.68926769,9632.233712,87.23864126
77.76356402,9641.445276,87.21153833
77.83766472,9650.632584,87.18443539
77.91157065,9659.795744,87.15733246
77.98528265,9668.93486,87.13022952
78.05880158,9678.050038,87.10561311
78.13212827,9687.141381,87.08099669
78.20526355,9696.208993,87.05638028
78.27820826,9705.252977,87.03176386
78.35096321,9714.273434,87.00714745
78.42352922,9723.270465,86.98253104
78.4959071,9732.244171,86.95791462
78.56810973,9741.196149,86.93329821
78.64015909,9750.129124,86.90868179
78.71205576,9759.043168,86.88406538
78.78380032,9767.938351,86.82429855
78.85539332,9776.814745,86.76453172
78.92683534,9785.67242,86.7047649
78.99812694,9794.511445,86.64499807
79.06926868,9803.331889,86.58523124
79.14026112,9812.133823,86.52546441
79.21110482,9820.917314,86.46569759
79.28180031,9829.682431,86.40593076
79.35234815,9838.429241,86.34616393
79.42274888,9847.157812,86.28639711
79.49300303,9855.86821,86.26639804
79.56311116,9864.560503,86.24639898
79.63307379,9873.234756,86.22639992
79.70289145,9881.891036,86.20640085
79.77256467,9890.529407,86.18640179
79.84209397,9899.149935,86.16640273
79.91147988,9907.752684,86.14640366
79.98072291,9916.337718,86.1264046
80.04982358,9924.905102,86.10640554
80.11878239,9933.454899,86.08640647
80.18759987,9941.987172,86.06788041
80.25627652,9950.501984,86.04935435
80.32481283,9958.999397,86.03082828
80.39320931,9967.479473,86.01230222
80.46146646,9975.942274,85.99377616
80.52958478,9984.387862,85.9752501
80.59756474,9992.816296,85.95672403
80.66540685,10001.22764,85.93819797
80.73311159,10009.62195,85.91967191
80.80067945,10017.99929,85.90114585
80.86811089,10026.35972,85.85064007
80.93540655,10034.70331,85.80013428
81.00256759,10043.03021,85.7496285
81.06959447,10051.34048,85.69912272
81.13648767,10059.63417,85.64861694
81.20324765,10067.91134,85.59811116
81.26987487,10076.17206,85.54760538
81.33636978,10084.41637,85.4970996
81.40273284,10092.64434,85.44659382
81.46896451,10100.85601,85.39608804
81.53506523,10109.05145,85.34866251
81.60103544,10117.23071,85.30123697
81.66687561,10125.39384,85.25381144
81.73258617,10133.5409,85.20638591
81.79816755,10141.67195,85.15896038
81.8636202,10149.78704,85.11153485
81.92894455,10157.88622,85.06410932
81.99414104,10165.96955,85.01668379
82.0592101,10174.03708,84.96925825
82.12415215,10182.08886,84.92183272
82.18896763,10190.12495,84.90903327
82.25365694,10198.14539,84.89623381
82.31822053,10206.15025,84.88343435
82.3826588,10214.13957,84.8706349
82.44697218,10222.11341,84.85783544
82.51116107,10230.07181,84.84503598
82.57522589,10238.01483,84.83223653
82.63916706,10245.94252,84.81943707
82.70298497,10253.85492,84.80663762
82.76668004,10261.7521,84.79383816
82.83025267,10269.63409,84.75170363
82.89370327,10277.50096,84.7095691
82.95703222,10285.35274,84.66743458
83.02023993,10293.18949,84.62530005
83.0833268,10301.01126,84.58316552
83.14629322,10308.8181,84.54103099
83.20913957,10316.61004,84.49889646
83.27186626,10324.38716,84.45676194
83.33447366,10332.14948,84.41462741
83.39697417,10339.89855,84.37249288
83.45937127,10347.6348,84.33298762
83.52166526,10355.35826,84.29348237
83.58385643,10363.06898,84.25397711
83.6459451,10370.76698,84.21447186
83.70793157,10378.45232,84.1749666
83.76981612,10386.12502,84.13546134
83.83159907,10393.78512,84.09595609
83.8932807,10401.43266,84.05645083
83.95486132,10409.06768,84.01694558
84.01634122,10416.69021,83.97744032
84.07772068,10424.30029,83.96110051
84.13900001,10431.89795,83.94476069
84.20017948,10439.48323,83.92842088
84.2612594,10447.05617,83.91208107
84.25178263,10445.8812,83.89574126
83.84799992,10395.81857,83.87940145
83.44319315,10345.62896,83.86306163
83.03734668,10295.31046,83.84672182
82.63044456,10244.86107,83.83038201
82.22247047,10194.27877,83.8140422
81.81341496,10143.56239,83.77806513
81.4032608,10092.70979,83.74208806
80.9919904,10041.7188,83.70611099
80.57958573,9990.587184,83.67013392
80.16602837,9939.312649,83.63415685
79.75129947,9887.892861,83.59817978
79.33537974,9836.325428,83.56220272
78.91824942,9784.607902,83.52622565
78.49988829,9732.737775,83.49024858
78.08027563,9680.712479,83.45427151
77.65977593,9628.577203,82.25974866
77.23837556,9576.330258,81.06522581
76.8160608,9523.969945,79.87070297
76.39281792,9471.494558,78.67618012
75.96863313,9418.90239,77.48165727
75.54349264,9366.19173,76.28713442
75.11738267,9313.36087,75.09261157
74.69028948,9260.408106,73.89808873
74.26219939,9207.331743,72.70356588
73.83309883,11401.48618,71.50904303
73.4040731,11335.23498,68.11037454
72.97532043,11269.02596,64.71170606
72.54709016,11202.8976,61.31303757
72.11969887,11136.8988,57.91436909
71.69355298,11071.09232,54.5157006
71.26918126,11005.55981,51.11703211
70.84728267,10940.4092,47.71836363
70.42879924,10875.78598,44.31969514
70.01503071,10811.89084,40.92102666
69.60782319,10749.00886,37.52235817
69.20203624,10686.34626,36.29784643
68.79796488,10623.94858,35.0733347
68.39595541,10561.8693,33.84882296
67.99641678,10500.17158,32.62431123
67.59983507,10438.93047,31.39979949
67.20679241,10378.23587,30.17528775
66.817992,10318.19637,28.95077602
66.43429183,10258.94446,27.72626428
66.05675117,10200.64371,26.50175255
65.68669608,10143.49891,25.27724081
65.31935155,10086.77267,24.65121759
64.95508316,10030.52147,24.02519436
64.59430966,9974.809947,23.39917114
64.23751318,9919.712569,22.77314792
63.88525215,9865.315567,22.14712469
63.5381778,9811.719504,21.52110147
63.19705554,9759.042578,20.89507825
62.86279333,9707.424996,20.26905503
62.53648003,9657.034905,19.6430318
62.21943891,9608.076646,19.01700858
61.90662749,9559.771548,18.64496064
61.5985278,9512.194047,18.2729127
61.29569178,9465.429374,17.90086477
60.99875588,9419.575812,17.52881683
60.70846027,9374.747661,17.15676889
60.42567432,9331.079169,16.78472096
60.1514316,9288.729943,16.41267302
59.88697936,9247.892587,16.04062508
59.63385153,9208.803973,15.66857715
59.39398203,9171.762743,15.29652921
59.16116803,9135.811041,15.0625041
58.93629957,9101.086307,14.82847899
58.72045086,9067.754426,14.59445388
58.51494694,9036.020012,14.36042877
58.32147006,9006.142843,14.12640366
58.14224397,8978.466315,13.89237855
57.98039059,8953.472524,13.65835344
57.84075219,8931.909224,13.42432833
57.73250943,8915.194115,13.19030322
57.71664096,8912.743666,12.95627811
57.70077248,8910.293218,15.10845024
57.81347335,8927.69676,17.26062237
57.51744135,8881.98278,19.41279449
57.0954867,8816.82352,21.56496662
56.65059237,8748.121858,23.71713875
56.18815214,8676.710717,25.86931087
55.71167637,8603.132174,28.021483
55.22354848,12100.73553,30.17365513
54.72543594,11991.58775,32.32582726
54.21853007,11880.51314,34.47799938
53.70721305,11768.47195,34.47799938
53.19137523,11655.44015,34.47799938
52.67090144,11541.39251,34.47799938
52.14567053,11426.30247,34.47799938
51.61555502,11310.1421,34.47799938
51.0804206,11192.88198,34.47799938
50.54012566,11074.49107,34.47799938
49.9945207,10954.93661,34.47799938
49.4434478,10834.18401,34.47799938
48.8867399,10712.19664,34.47799938
48.33146823,10590.52399,-30.04842079
47.77473087,10468.53017,-27.90463947
47.21729779,10346.38391,-25.76085816
46.66029782,10224.33254,-23.61707684
46.10542045,10102.74629,-21.47329552
45.55527236,9982.196332,-19.32951421
45.01405249,9863.602749,-17.18573289
44.48895572,9748.542102,-15.04195157
43.99351065,9639.97882,-12.89817026
43.55749109,9544.437015,-10.75438894
43.12776895,9450.275121,-10.36132617
42.70600379,9357.856781,-9.96826339
42.29430737,9267.64473,-9.575200614
41.89542127,9180.239714,-9.182137839
41.51300065,9096.442658,-8.789075063
41.15210195,9017.361545,-8.396012288
40.82011576,8944.615819,-8.002949512
40.52887805,8880.799012,-7.609886737
40.30122615,8830.915303,-7.216823961
40.28772232,8827.956308,-6.823761185
40.27421851,8824.997316,-7.872999543
40.42604468,8858.265882,-8.9222379
40.62308918,8901.442814,-9.971476257
40.84574768,8950.232355,-11.02071461
41.08472709,9002.598181,-12.06995297
41.33473228,9057.380003,-13.11919133
41.59244207,9113.85008,-14.16842969
41.85564089,9171.522928,-15.21766804
42.12278431,9230.060128,-16.2669064
42.39275942,9289.217814,-17.31614476
42.66474305,9348.815614,-17.31614476
42.93440684,9407.905084,-17.31614476
43.20178479,9466.493674,-17.31614476
43.46690972,9524.588578,-17.31614476
43.72981335,9582.196742,-17.31614476
43.99052629,9639.324878,-17.31614476
44.24907817,9695.979476,-17.31614476
44.50549763,9752.16681,-17.31614476
44.75981235,9807.892951,-17.31614476
45.01204916,9863.163774,-17.31614476
45.26223402,9917.984965,34.32897594
44.69568222,9793.840581,31.4870573
44.09287446,9661.751688,28.64513866
43.48782984,9529.172651,25.80322001
42.88209971,9396.443402,22.96130137
42.27835279,9264.14872,20.11938273
41.68143981,9133.35151,17.27746409
41.10099826,9006.163565,14.43554545
40.55925127,8887.454475,11.59362681
40.1254003,8792.38786,8.751708165
39.69731224,8698.58403,8.4545749
39.27661712,8606.400161,8.157441635
38.8653929,8516.291581,7.860308371
38.46634117,8428.850269,7.563175106
38.08306766,8344.866326,7.266041841
37.72056458,8265.433655,6.968908577
37.38613322,8192.152139,6.671775312
37.09147314,8127.585413,6.374642048
36.85916446,8076.681297,6.077508783
36.8459677,8073.789588,5.780375518
36.83277096,8070.897882,5.85364161
36.87737473,8080.671583,5.926907702
36.94054221,8094.513013,6.000173793
37.01675946,8111.213947,6.073439885
37.10312586,8130.138789,6.146705976
37.19777714,8150.879036,6.219972068
37.29938893,8173.144492,6.29323816
37.40696153,8196.716095,6.366504251
37.51970882,8221.421591,6.439770343
37.63699425,8247.121496,6.513036434
37.75829087,8273.700344,6.58951973
37.88351893,8301.14066,6.666003025
38.01224913,8329.348375,6.74248632
38.14411345,8358.242848,6.818969615
38.27879305,8387.754212,6.89545291
38.41600928,8417.821407,6.971936205
38.55551676,8448.39067,7.0484195
38.69709809,8479.41436,7.124902795
38.84055954,8510.850026,7.201386091
38.98572764,8542.659659,7.277869386
39.13244644,8574.809085,7.339205565
39.27943454,8607.017522,7.400541745
39.42665478,8639.276823,7.461877925
39.57407274,8671.579452,7.523214105
39.72165658,8703.918428,7.584550284
39.86937679,8736.287287,7.645886464
40.01720601,8768.680031,7.707222644
40.16511886,8801.0911,7.768558823
40.31309176,8833.515329,7.829895003
40.46110284,8865.947923,7.891231183
40.60913176,8898.384426,7.921117066
40.75513176,8930.376346,7.95100295
40.89915456,8961.935018,7.980888833
41.04125088,8993.071553,8.010774717
41.1814704,9023.796839,8.0406606
41.31986182,9054.121548,8.070546484
41.45647287,9084.056135,8.100432367
41.59135028,9113.610844,8.130318251
41.72453984,9142.795705,8.160204134
41.85608638,9171.620545,8.190090018
41.9860338,9200.09498,8.310793641
42.12055633,9229.571927,8.431497263
42.25917258,9259.9459,8.552200886
42.40146931,9291.126351,8.672904509
42.54708803,9323.034723,8.793608131
42.69571492,9355.602255,8.914311754
42.84707322,9388.768303,9.035015377
43.00091728,9422.479035,9.155718999
43.1570278,9456.686399,9.276422622
43.31520805,9491.347292,9.397126245
43.47528084,9526.42288,10.19160022
43.65948798,9566.786854,10.98607419
43.86033241,9610.796438,11.78054816
44.07325689,9657.453034,12.57502213
44.29523529,9706.093551,13.3694961
44.52414343,9756.252531,14.16397007
44.75843102,9807.590271,14.95844404
44.99693311,9859.851504,15.75291802
45.23875405,9912.839971,16.54739199
45.48319236,9966.401965,17.34186596
45.72969021,10020.41525,27.70543288
45.98838952,10077.10215,38.06899979
46.24447638,10133.21661,48.43256671
46.49800675,10188.77088,58.79613362
46.74903327,10243.7765,69.15970054
46.99760685,10298.24462,79.52326746
47.2437767,10352.18604,89.88683437
47.48774991,10405.64612,100.2504013
47.72973469,10458.67049,110.6139682
47.96976679,10511.26698,120.9775351
48.2078809,10563.4432,120.9775351
48.44422016,10615.2305,120.9775351
48.67930377,10666.74267,120.9775351
48.91315,10717.9837,120.9775351
49.14577669,10768.9575,120.9775351
49.37720121,10819.66787,120.9775351
49.60536443,10869.66362,120.9775351
49.83001302,10918.88924,120.9775351
50.05123215,10967.36338,120.9775351
50.26910381,11015.10402,120.9775351
50.4839145,11062.17393,-22.52393637
50.69582275,11108.60784,-21.20204954
50.90489148,11154.41956,-19.8801627
51.11118154,11199.6224,-18.55827587
51.31475177,11244.22927,-17.23638904
51.51486741,11288.07916,-15.9145022
51.70174532,11329.02836,-14.59261537
51.76360498,11342.58322,-13.27072853
51.501047,11285.05079,-11.9488417
51.48613499,11281.78323,-10.62695486
51.47122298,11278.51567,-10.69701441
51.48850612,11282.3028,-10.76707395
51.517104,11288.56925,-10.83713349
51.55392916,11296.63848,-10.90719303
51.59736274,11306.15576,-10.97725257
51.64636252,11316.89273,-11.04731212
51.70018477,11328.68641,-11.11737166
51.75826443,11341.41298,-11.1874312
51.82015355,11354.9743,-11.25749074
51.88548608,11369.29014,-11.32755028
51.95395583,11384.29342,-12.23019489
52.06558041,11408.7529,-13.13283949
52.20256983,11438.7704,-14.03548409
52.3570409,11472.61852,-14.93812869
52.52439252,11509.28907,-15.84077329
52.7016079,11548.12099,-16.7434179
52.88551754,11588.41978,-17.6460625
53.06717226,11628.22446,-18.5487071
53.24661479,11667.5444,-19.4513517
53.42388662,11706.38869,-20.35399631
53.59902807,11744.76616,-27.01227311
53.77211992,11782.69452,-33.67054991
53.9434879,11820.24515,-40.32882672
54.11315984,11857.42413,-46.98710352
54.28116289,11894.23742,-53.64538033
54.4475235,11930.69081,-60.30365713
54.6122675,11966.78997,-66.96193393
54.77542009,12002.54041,-73.62021074
54.93744486,12038.04373,-80.27848754
55.09892135,12073.4269,-86.93676435
55.2598544,8533.360729,-86.93676435
55.4155887,8557.409597,-86.93676435
55.57131293,8581.456909,-86.93676435
55.72702695,8605.502646,-86.93676435
55.88273063,8629.546787,-86.93676435
56.03842385,8653.589311,-86.93676435
56.19410648,8677.6302,-86.93676435
56.34977837,8701.669432,-86.93676435
56.50543942,8725.706988,-86.93676435
56.66086021,8749.707443,-86.93676435
56.81564027,8773.608955,38.54462146
56.96978554,8797.412442,37.16376059
57.12330188,8821.118807,35.78289972
57.27619503,8844.728939,34.40203884
57.42847068,8868.243714,33.02117797
57.58013441,8891.663995,31.6403171
57.73119173,8914.990632,30.25945623
57.88164804,8938.22446,28.87859536
58.03150869,8961.366306,27.49773448
58.18077894,8984.41698,26.11687361
58.32939676,9007.366904,25.65408596
58.47725208,9030.199081,25.1912983
58.62435251,9052.914686,24.72851064
58.77070551,9075.514871,24.26572298
58.91631844,9098.000772,23.80293533
59.06119852,9120.373507,23.34014767
59.20535289,9142.634174,22.87736001
59.34878854,9164.783855,22.41457236
59.49151238,9186.823616,21.9517847
59.63353119,9208.754505,21.48899704
59.77485166,9230.577555,21.14878638
59.91548037,9252.293782,20.80857572
60.05542381,9273.904186,20.46836506
60.19468835,9295.409754,20.1281544
60.33328028,9316.811456,19.78794374
60.47122336,9338.112962,19.44773308
60.60854838,9359.319024,19.10752242
60.74526076,9380.430482,18.76731176
60.88136586,9401.448161,18.4271011
61.01686894,9422.372875,18.08689043
61.14857928,9442.711906,17.82777781
61.27555741,9462.320176,17.56866519
61.39748738,9481.148898,17.30955257
61.51400899,9499.142448,17.05043994
61.62470723,9516.236738,16.79132732
61.72909769,9532.356966,16.5322147
61.8266056,9547.414374,16.27310208
61.91653439,9561.301395,16.01398945
61.99801557,9573.883917,15.75487683
62.0699224,9584.987944,15.49576421
62.13070344,9594.3739,15.46924122
62.18920733,9603.408212,15.44271824
62.24539845,9612.085381,15.41619526
62.29923849,9620.39949,15.38967227
62.35068602,9628.344143,15.36314929
62.3996961,9635.912398,15.3366263
62.44621969,9643.096684,15.31010332
62.49020303,9649.888698,15.28358034
62.53158674,9656.279271,15.25705735
62.57030483,9662.258212,15.23053437
62.60628325,9667.814088,15.33155304
62.64761449,9674.196558,15.43257172
62.69362652,9681.301847,15.53359039
62.74380794,9689.050983,15.63460907
62.79775246,9697.381227,15.73562774
62.85512719,9706.241172,15.83664642
62.91565294,9715.587705,15.93766509
62.97909122,9725.383998,16.03868377
63.04523533,9735.598132,16.13970244
63.11390396,9746.202109,16.24072112
63.18493648,9757.171122,16.36838729
63.25903317,9768.613313,16.49605346
63.33597757,9780.495254,16.62371962
63.41557873,9792.787458,16.75138579
63.49766666,9805.463675,16.87905196
63.58208887,9818.500358,17.00671813
63.66870773,9831.876252,17.1343843
63.75739822,9845.572053,17.26205047
63.84804628,9859.570146,17.38971664
63.94054735,9873.854386,17.5173828
64.03480522,9888.409915,17.67142865
64.13127611,9903.307183,17.82547449
64.22983231,9918.52647,17.97952033
64.33035703,9934.049742,18.13356617
64.43274302,9949.860435,18.28761201
64.53689143,9965.943285,18.44165785
64.64271085,9982.284176,18.59570369
64.75011654,9998.870023,18.74974953
64.85902969,10015.68866,18.90379537
64.96937687,10032.72874,19.05784121
65.08108947,10049.97967,19.24426539
65.19456779,10067.50326,19.43068958
65.30971654,10085.28481,19.61711377
65.42644739,10103.31067,19.80353795
65.54291849,10121.29642,19.98996214
65.65896825,10139.21711,20.17638633
65.7745996,10157.07318,20.36281051
65.88981541,10174.86509,20.5492347
66.00461855,10192.59327,20.73565888
66.11901184,10210.25815,20.92208307
66.23299807,10227.86019,21.14158512
66.34658001,10245.39978,21.36108717
66.45976038,10262.87737,21.58058922
66.57254189,10280.29337,21.80009127
66.6849272,10297.64818,22.01959332
66.79691897,10314.94222,22.23909537
66.9085198,10332.17589,22.45859743
67.01975099,10349.35248,22.67809948
67.13064827,10366.47751,22.89760153
67.24121365,10383.55128,23.11710358
67.35144914,10400.57411,23.37594704
67.46135672,10417.54631,23.63479051
67.57093836,10434.46817,23.89363398
67.680196,10451.34,24.15247745
67.78913157,10468.16209,24.41132091
67.89774697,10484.93475,24.67016438
68.0060441,10501.65825,24.92900785
68.11402481,10518.3329,25.18785132
68.22169097,10534.95897,25.44669479
68.32904441,10551.53674,25.70553825
68.43608694,10568.06651,26.00763974
68.5429013,10584.56104,26.30974123
68.64950274,10601.0227,26.61184272
68.75589227,10617.45163,26.9139442
68.86207089,10633.84799,27.21604569
68.9680396,10650.21193,27.51814718
69.07379939,10666.54361,27.82024867
69.17935124,10682.84319,28.12235015
69.28469612,10699.1108,28.42445164
69.389835,10715.3466,28.72655313
69.49476883,10731.55074,29.08715305
69.59949857,10747.72336,29.44775297
69.70402515,10763.8646,29.80835289
69.80834951,10779.97463,30.1689528
69.91237839,10796.03902,30.52955272
70.01582706,10812.01381,30.89015264
70.11870041,10827.89976,31.25075256
70.22100325,10843.69762,31.61135248
70.32274035,10859.40811,31.9719524
70.4239164,10875.03196,32.33255232
70.52453603,10890.56989,32.75780757
70.62460383,10906.0226,33.18306283
70.72412433,10921.39079,33.60831809
70.82310198,10936.67516,34.03357334
70.92154121,10951.87639,34.4588286
71.01944637,10966.99514,34.88408385
71.11682177,10982.03208,35.30933911
71.21367177,10996.9879,35.73459436
71.31004709,11011.87041,36.15984962
71.40595129,11026.68017,36.58510488
71.50138787,11041.41771,37.09935152
71.5963603,11056.08359,37.61359816
71.69087202,11070.67832,38.1278448
71.78492642,11085.20242,38.64209143
71.87852684,11099.65643,39.15633807
71.97167662,11114.04084,39.67058471
72.06437902,11128.35617,40.18483135
72.1566373,11142.60292,40.69907799
72.24845466,11156.78158,41.21332463
72.33983428,11170.89264,41.72757127
72.4307793,11184.93659,42.36949844
72.52129282,11198.91391,43.01142561
72.61137792,11212.82507,43.65335277
72.70103763,11226.67054,44.29527994
72.79027497,11240.45079,44.93720711
72.87910019,11254.16739,45.57913427
72.9675244,11267.82207,46.22106144
73.05555033,11281.41525,46.86298861
73.14318068,11294.94734,47.50491577
73.23041813,11308.41876,48.14684294
73.31726533,11321.82992,48.75239558
73.40372491,11335.18121,49.35794822
73.48979945,11348.47305,49.96350086
73.57549154,11361.70583,50.5690535
73.66080372,11374.87995,51.17460614
73.7457385,11387.99578,51.78015878
73.83029838,11401.05372,52.38571142
73.91448582,11414.05415,52.99126405
73.99830329,9174.612823,53.59681669
